npn,existential,question,conditional
0.032960060999357665,0.009126185000241094,0.01408204899962584,0.01371725700028037
0.033457139000347524,0.009346066000034625,0.013649142999383912,0.013785344999632798
0.03294378500049788,0.008879670000169426,0.010535012999753235,0.011708881000231486
0.03224417599994922,0.00867800299965893,0.010024256999713543,0.010950453999612364
0.03077450300042983,0.011036971000066842,0.011414860000513727,0.012841616000514477
0.03208907700081909,0.008737297000152466,0.011207505999664136,0.011273619999883522
0.03217178900013096,0.009367751999889151,0.013875446999918495,0.014419246999750612
0.032902516999456566,0.009113275000345311,0.008775564000643499,0.015466347000256064
0.03184166700066271,0.007970568999553507,0.01412633600011759,0.013350102000003972
0.03155056300056458,0.009651340999880631,0.010401702000308433,0.014600111000618199
0.031356223999864596,0.008329537999998138,0.009184716000163462,0.01116917800027295
0.03254560799996398,0.007716924999840558,0.011553118999472645,0.01165857199976017
0.03134315399984189,0.007968731999426382,0.012684240999988106,0.013883628000257886
0.030382949999875564,0.008715124999980617,0.009014899000248988,0.011747277000722534
0.03180675000021438,0.009084587999495852,0.015030632000161859,0.013938666000285593
