npn,existential,question,conditional
0.21431517299970437,0.06366835300013918,0.023590089999743213,0.01896850000048289
0.20465506100026687,0.058940566000273975,0.019249973999649228,0.013197565999689687
0.203636027000357,0.05064770999979373,0.018251716000122542,0.012559691999740608
0.20537280299959093,0.06468854899958387,0.022780864000196743,0.01414395199935825
0.23555460900024627,0.05773606799994013,0.023310431000027165,0.013762812999630114
0.2033398270004909,0.054848708000463375,0.02167714699953649,0.013495585999407922
0.20265126699996472,0.06919881899921165,0.01672735800002556,0.011880085000484542
0.1984374449993993,0.07135086299967952,0.019138220999593614,0.012696643000708718
0.20792527599951427,0.05285729299976083,0.01900803900025494,0.011633947000518674
0.19619655099995725,0.06543834000058268,0.019472676000077627,0.012946848999490612
0.19726861199978885,0.056347460000324645,0.02156897399981972,0.012857288999839511
0.19658637599968642,0.054683006000232126,0.02206785599992145,0.012743629999931727
0.20200491299965506,0.054990728000120725,0.016980513999442337,0.011538998000105494
0.1940828850001708,0.07635173499966186,0.019984538999779033,0.013614471000437334
0.2020588459999999,0.05299705899960827,0.018111755000063567,0.010415372000352363
0.1971497079994151,0.057593956000346225,0.017951515999811818,0.012155710000115505
0.20492121300048893,0.06013744499978202,0.01779418899968732,0.012384816999656323
0.19746368100004474,0.060451979000390565,0.0208017690001725,0.013765066999440023
0.19586597300076392,0.05803513400041993,0.018959299000016472,0.011832641000182775
0.19994042300004367,0.06432020000011107,0.01741927199964266,0.012791778999599046
0.21009628400042857,0.05223524899975018,0.016371698999137152,0.011542867000571277
0.19564147500022955,0.058932674000061525,0.017294679999395157,0.013505957999768725
0.19520296300015616,0.05312332400080777,0.015884700000242447,0.011380918999748246
0.19539405700015777,0.053165526000157115,0.01666285000010248,0.011811469999884139
0.19589640499998495,0.06352850300027058,0.01674212699981581,0.012357315000372182
0.1950013259993284,0.0532593240004644,0.017694043000119564,0.011562755999875662
0.19521530699967116,0.05299084799935372,0.018094824999934644,0.011691009000060149
0.19475559600050474,0.05153170199992019,0.017174712999803887,0.010520273000111047
0.2049463570001535,0.055799765000301704,0.02101304500047263,0.012199161000353342
0.19666099500045675,0.05407133900007466,0.017058495999663137,0.010992223999892303
0.21204360199953953,0.07014439799968386,0.017605693000405154,0.013297430999955395
0.21085209600005328,0.0743811120000828,0.018780572000650864,0.011908948999916902
0.2080877739999778,0.061546247000478616,0.019274706000032893,0.011702746000082698
0.21182590999978856,0.05908327900033328,0.0194639700002881,0.013274382000417972
0.2163929640000788,0.06504782499996509,0.019771275000493915,0.01299738600027922
0.2155850150002152,0.08821222799997486,0.017144002000350156,0.011886921000041184
0.21214894400054618,0.07383715200012375,0.01831783599936898,0.012110825000490877
0.21216528700006165,0.06696516500051075,0.01769631900060631,0.011474408000140102
0.21467242400012765,0.07398681999984547,0.01811493800050812,0.011802247000559873
0.20880836000014824,0.06189629700020305,0.019545817999642168,0.014445318000070984
0.21204874100021698,0.05836290600018401,0.019391600999369984,0.012716244999865012
0.21416149500055326,0.06312797400005365,0.020068462999915937,0.012849990000177058
0.214845084999979,0.06464992400015035,0.018021507999947062,0.011915153999325412
0.21378284399997938,0.06228569300037634,0.018757982999886735,0.010798921999594313
0.21240936699996382,0.05454767100036406,0.0186820210001315,0.011553686000297603
0.21645019100014906,0.062237817000095674,0.018401015000563348,0.013459214999784308
0.21710595500007912,0.06464217499978986,0.018981264000103693,0.011490465999486332
0.21316756699980033,0.05633888299962564,0.018307331999494636,0.01234760700026527
0.21518448400001944,0.06079082499945798,0.01780870699985826,0.012304758999562182
0.21473129900005006,0.06721403500068845,0.017810655000175757,0.011956770000324468
0.21266365900009987,0.07262310200076172,0.01801703399996768,0.012831194000682444
0.21199172199976601,0.05912622100004228,0.018966542000271147,0.012834501999350323
0.21386441699996794,0.06799834400044347,0.018603189000714337,0.011633416000222496
0.21352235799986374,0.05887988099948416,0.018967355000313546,0.013458588000503369
0.21654594099982205,0.05653409699971235,0.01728225399983785,0.011794580999776372
0.21400882599937177,0.0580442860000403,0.018353107999246276,0.011036922999664966
0.21214061000046058,0.05802883900014422,0.019065095999394543,0.012111762999666098
0.212893165999958,0.08310309899934509,0.017044805999830714,0.011790018000283453
