conditional,existential,npn,question
0.7278725440000926,0.291514159000144,1.315302173999953,0.6520056230001501
0.7167111879998629,0.29857086400079424,1.2797991520001233,0.6487801369994486
0.7123040199994648,0.2874492190003366,1.2775147119991743,0.6479297119994953
0.7179459700000734,0.2915153880003345,1.2918504119998033,0.6357563930005199
0.7037628070002029,0.28990571499980433,1.2859372980001353,0.6469409960000121
0.7166987709997557,0.30032923800081335,1.2821960740002396,0.6411202790004609
0.7115129080002589,0.32910934099982114,1.2740065360003427,0.6406279309994716
0.7145283059999201,0.27178709199961304,1.2761482710002383,0.6369299199996021
0.7158349869996528,0.3037615820003339,1.2851317659997221,0.6517269030000534
0.7138956950002466,0.28478641099991364,1.2892288880002525,0.649979409999105
0.714639671000441,0.2826504129998284,1.2896688150003683,0.6476916850006091
0.713273229999686,0.278481907999776,1.2870641650006291,0.6436042760005876
0.714926738000031,0.2736132589998306,1.2919873499995447,0.6455306369998652
0.7170862089997172,0.28730491700025595,1.2823101249996398,0.6517550829994434
0.7197306289999688,0.3396994570002789,1.2826159730002473,0.6467101240004922
0.7134453750004468,0.28113363800002844,1.2868026719997943,0.6440845900006025
0.7080229100001816,0.29022480200001155,1.2814282790004654,0.6470932419997553
0.7269836339992253,0.27063824600008957,1.295007388999693,0.6388109629997416
0.7129356249997727,0.297722745000101,1.2712944140002946,0.6442259949999425
0.7122411370000918,0.28547070199965674,1.276932239999951,0.6400668119995316
0.7099458829998184,0.2801409199992122,1.2823558800000683,0.6489225329996771
0.7163691639998433,0.29490252600044187,1.2803878529994108,0.6480006020001383
0.7137382590008201,0.33521089700025186,1.2750196249999135,0.6459196890000385
0.714467269999659,0.27480660999935935,1.2846344309991764,0.6465354239999215
0.7107533890002742,0.280376401000467,1.2779138930000045,0.6419468499998402
0.7134783150004296,0.284001662999799,1.2875815329998659,0.6503904989995135
0.7163138129999425,0.28373452899995755,1.2848953889997574,0.6450855619996219
0.7134555419997923,0.2816095090001909,1.2900650980000137,0.6464633599998706
0.7087300349994621,0.2730956599998535,1.2779894989998866,0.6428616310004145
0.7118539930006591,0.2951673170000504,1.2867434270001468,0.6420358520008449
0.7100603989993033,0.27760185099941737,1.2726474920000328,0.652916634999201
0.7183600179996574,0.2745633020003879,1.2824225240001397,0.6423599749996356
0.7119939180001893,0.2889865489996737,1.283419161999518,0.6461891809994995
0.7150629940006183,0.2779962650001835,1.289446486000088,0.6436764010004481
0.7148797599993486,0.2761196319997907,1.2873676059998616,0.6415091819999361
0.7111343010001292,0.2743203630006974,1.295223201999761,0.6454309310001918
0.7137425929995516,0.2758731829999306,1.281632043999707,0.6448825790002957
0.7142365760000757,0.27586704099940107,1.2867387090000193,0.6440770429999247
0.7163936649994866,0.2937106720000884,1.2822115449998819,0.6355889490005211
0.7142829949998486,0.3380047669998021,1.2745872000004965,0.6447230410003613
0.7204661739997391,0.27053628400062735,1.2790164269999877,0.6367879280005582
0.7170406579998598,0.28305638100027863,1.2845723919999728,0.6420908230002169
0.7152503419993081,0.28689563399984763,1.277948859999924,0.6447412569996231
0.716786754000168,0.2879298309999285,1.2817123510003512,0.6433337320004284
0.7136072690000219,0.28102402900003653,1.2835890730002575,0.6425095799995688
0.7094938909995108,0.2828665830002137,1.2808371649998662,0.6426232179992439
0.7100601550000647,0.28335018000052514,1.2844708149996222,0.6395662869999796
0.7197039730008328,0.3467838500000653,1.2732132730006924,0.6403084369994758
0.7196846990000267,0.28204235000066546,1.2887905319994388,0.6420974279999427
0.7063834179998594,0.2775818310001341,1.2797886690004816,0.6428440720001163
0.7134976500001358,0.2741776980001305,1.2828472360006344,0.6440205630005948
0.7123806529998546,0.27534693500001595,1.2726731160000782,0.6444396229999256
0.7147275300003457,0.28081561499948293,1.292520586000137,0.6479313230001935
0.7119956179994915,0.28982473999985814,1.2823324109995156,0.647515573000419
0.7171155179994457,0.2846196139998938,1.2753247089995057,0.6415239159996418
0.718382047999512,0.34426011700088566,1.2733227220005574,0.6424595620001128
0.7087203890005185,0.2796965480001745,1.2801806260004014,0.6412606409994623
0.7151248650006892,0.2771458919996803,1.2803001719994427,0.6427965570001106
0.7125475050006571,0.30014309200032585,1.2844485969999369,0.6519133820002025
0.7151761549994262,0.27221584299968526,1.2738999720004358,0.6326891890003026
0.7141506779998963,0.27382668999962334,1.2868782609994014,0.639296671000011
0.7074400109995622,0.2813021329993717,1.2705029700000523,0.6363019059999715
0.7040658500000063,0.28026358600072854,1.2800427900001523,0.6449055610000869
0.7137173000000985,0.2804250819999652,1.2870034849993317,0.6435898380004801
0.7248635060004744,0.33293999599936797,1.2905850289998853,0.6398494879995269
0.7119666790003976,0.28850598000008176,1.2768734430001132,0.6454908430005162
0.7154657799992492,0.28560380099952454,1.2804912279998462,0.6416823090003163
0.7164251039994269,0.2879841390004003,1.2805533900000228,0.6443874950000463
0.717816775000756,0.27286439999988943,1.287089370999638,0.6422683480004707
0.7160609889997431,0.2923704129998441,1.2887493200005338,0.6430526979993374
0.7121944240006997,0.2676131680000253,1.2766334569996616,0.6390027160005047
0.7158700390000377,0.2742569230003937,1.285832556999594,0.6391210430001593
0.7072737930002404,0.34386003199961124,1.2675911590004034,0.6414585890006492
0.709902042000067,0.2862282279993451,1.2789232370005266,0.6438250369992602
0.715696298999319,0.27759278800022,1.2907938600001216,0.643638479999936
0.7196880340006828,0.28314208800020424,1.2816352270001516,0.6403280189997531
0.7126545990004161,0.27186353499928373,1.277334826999322,0.6426256349996038
0.715722705999724,0.2747535769995011,1.2755134230001204,0.6416910599991752
0.7094338919996517,0.2802249019996452,1.2724433720004527,0.6468194469998707
0.722845655999663,0.2812206500002503,1.2900432320002437,0.6437032140001975
0.7150283769997259,0.3347474329993929,1.2707522250002512,0.6337064789995566
0.7163369410000087,0.2890806679997695,1.277998585000205,0.638350446000004
0.709558614999878,0.27946769500067603,1.2727816590004295,0.6372946629999205
0.7101853450003546,0.28498713099997985,1.2879517809997196,0.642576721000296
0.713747030000377,0.2817788050006129,1.2763387909999437,0.6521708310001486
0.7108547530006035,0.28411209899968526,1.2825527519999014,0.6427380830000402
0.7125123519999761,0.2883663600005093,1.279161237000153,0.6325601299995469
0.7081405850003648,0.2749520499992286,1.2850344349999432,0.6443051420001211
0.7141263559997242,0.30043208400002186,1.277099513000394,0.6584775259998423
0.7209236810003858,0.3047480989998803,1.275205189999724,0.6406152870004007
0.7191795260005165,0.2780212319994462,1.2801353100003325,0.6372592830002759
0.7057144039999912,0.2728248680004981,1.2728625599993393,0.6421553629998016
0.7086128310002096,0.2813446769996517,1.274726226999519,0.6460738689993377
0.7130478090002725,0.28274179399977584,1.2661784419997275,0.6473153970000567
0.7179864709996764,0.27772889800053235,1.286966157000279,0.6417047489994729
0.7159514240001954,0.2802487059998384,1.2820943399992757,0.6553203310004392
0.7151221889998851,0.2934628809998685,1.28421640400029,0.6393357429997195
0.705854613000156,0.33319080199999007,1.2696422879998863,0.6406470290003199
0.714159617000405,0.2722601570003462,1.2811385909999444,0.6422551240002576
0.7117030040008103,0.2800513000001956,1.2858453999997437,0.6416521649998685
