question,conditional,existential,npn
0.023194144000626693,0.030930844999602414,0.018597492000480997,0.1046532809996279
0.020062013999449846,0.030433104000621825,0.019887075000042387,0.10055518799981655
0.02007698099987465,0.0260981580004227,0.015801100000317092,0.0996992450000107
0.022908168999492773,0.0277595889992881,0.01907361900066462,0.10009197899944411
0.019708574000105727,0.029144179000468284,0.01673865900011151,0.09880549799981964
0.019853957999657723,0.027405525999711244,0.01652545600063604,0.09905750400048419
0.019501863999721536,0.028950095999789482,0.01652596999974776,0.09859581199998502
0.022186569000041345,0.02937532400028431,0.023702311999841186,0.09890531299970462
0.02279980399998749,0.02757421600017551,0.017898955000418937,0.10351214499951311
0.023229090999848268,0.028363802000058058,0.017357614000502508,0.10022174599998834
0.018962463000207208,0.029214055000011285,0.018093973999384616,0.09868604300027073
0.030685273000017332,0.02795486000013625,0.020582985000146437,0.09850717700010136
0.019381772999622626,0.029284693000590778,0.01644073799980106,0.100916017999225
0.019646673000352166,0.028357524999591988,0.019717399000001024,0.09866058999978122
0.019138293999276357,0.029054017999442294,0.017858711999906518,0.09856970800046838
0.018407862000458408,0.02854253500026971,0.01661892100037221,0.09484861400051159
0.018224190000182716,0.02926471000046149,0.01666029999978491,0.09726646099989011
0.025530064999657043,0.02765048699984618,0.016774020999946515,0.09585909899942635
0.02334863000032783,0.02824047000012797,0.016088330000457063,0.10488550599984592
0.019723610999790253,0.026580965999528416,0.019009263999578252,0.09759590799967555
0.02049005800017767,0.030162727999595518,0.017516554000394535,0.09713731699957862
0.02257365200057393,0.02785563900033594,0.020112195000365318,0.09755174000019906
0.01967711999986932,0.027704937000635255,0.019934943999942334,0.10779980799998157
0.022097957999903883,0.026217053000436863,0.015605354999934207,0.0947521689995483
0.01881699200021103,0.029207534000306623,0.020663889999923413,0.0969482179998522
0.020832714999414748,0.026579690000289702,0.02635911400011537,0.097859440999855
0.01908927499971469,0.025056721999135334,0.01943511799981934,0.09888702300031582
0.018436801999996533,0.02973318400017888,0.01550468000004912,0.10004234200005158
0.022154082000270137,0.028006472000015492,0.016123540999615216,0.10061162100009824
0.019134430000121938,0.029801883999425627,0.015991178000149375,0.0976588069997888
0.0197482769999624,0.02936428000066371,0.0156536069998765,0.09845269800007372
0.01862467299997661,0.0284291440002562,0.020095996000236482,0.09783780699945055
0.018960917000185873,0.03429604899974947,0.013188607000302,0.10020036200057802
0.02178548600022623,0.028169687999252346,0.016076826000244182,0.09543001600013667
0.021884050999688043,0.028966914000193356,0.01691061100063962,0.09991453200018441
0.02326445699964097,0.026663557000574656,0.016812984000353026,0.09773785899960785
0.019516379999913624,0.02632179400006862,0.015967422999892733,0.09768868699939048
0.018542840000009164,0.029060322000077576,0.02048621100038872,0.09751360200061754
0.019947969999520865,0.02814719799971499,0.017390805000104592,0.09859650499947747
