question,conditional,existential,npn
0.10292832799950702,0.017620184999941557,0.09522347299935063,0.13216557299983833
0.08548455099935381,0.013748673999543826,0.09377727000082814,0.12386529699961102
0.08643253700029163,0.013015438000365975,0.09464127100000042,0.12414146799983428
0.08131613000023208,0.015080950999617926,0.09084022499973798,0.12382035500013444
0.08636854300038976,0.016147833000104583,0.09820240999943053,0.12347671800034732
0.08252133899986802,0.01348696100012603,0.09900142900005449,0.1246498270002121
0.08299926800009416,0.013947872999779065,0.0969878219993916,0.12479644999984885
0.08833358399988356,0.01411650699992606,0.09611282300011226,0.12559371099996497
0.08265452800060302,0.015064580999933241,0.10897405199921195,0.13015467100012756
0.08196697499988659,0.014449065000007977,0.10061346800011961,0.12226256299982197
0.08864877199994226,0.013688953000382753,0.09417112600021937,0.13131358200007526
0.09345194900015485,0.01514629099983722,0.0975511220003682,0.12737258700053644
0.08084014499945624,0.014689942000586598,0.09751210900049045,0.12891990699972666
0.08319167999979982,0.013183814000512939,0.12725352500001463,0.12480922800023109
0.08412509399931878,0.013772158999927342,0.09067329800018342,0.12485039300008793
0.08240247000048839,0.013279524000608944,0.09488072599924635,0.12790775800021947
0.08044444799998018,0.013590114999715297,0.08942269999988639,0.12391320499955327
0.08143884899982368,0.014392894999218697,0.09162820300025487,0.123371142999531
0.08441991800009419,0.0138096630007567,0.0905438879999565,0.12207535199922859
0.08412647400018614,0.013003071999264648,0.09586840599968127,0.12331681999967259
0.0805490100001407,0.013322519000212196,0.08929710499978682,0.12259079300019948
0.0814185239996732,0.013760134000222024,0.09337148000031448,0.12759627200011892
0.08943808799995168,0.014135626000097545,0.1044825260005382,0.13685282899950835
0.09219040199968731,0.01474697699995886,0.10537270799977705,0.1372725419996641
0.0893710270001975,0.013531225000406266,0.10690278899983241,0.1376079560004655
0.09726650700031314,0.01605285100049514,0.10954257000048528,0.1440807909993964
0.08973731199967006,0.016781104999608942,0.11612765500012756,0.13277422999999544
0.08821242500016524,0.013757142000031308,0.09984379099932994,0.13387102100023185
0.09089530500023102,0.015522243999839702,0.10341798099943844,0.1359240090005187
0.09087600599923462,0.015961375000188127,0.10922497599949565,0.13714607099973364
0.08991039099964837,0.01600254799996037,0.105811461000485,0.13646458499988512
0.09085136100020463,0.012975255000128527,0.11294063700006518,0.13335915900006512
0.0895855600001596,0.015445222999915131,0.10427435099973081,0.1377973570006361
0.08922475700001087,0.016244907000327657,0.10559863700018468,0.13552447900019615
0.09068144899993058,0.013391442999818537,0.10167934000037349,0.13672347400006402
0.09271732599972893,0.014149532999908843,0.13834481300000334,0.14040724000005866
0.09072261700021045,0.013499202999810223,0.10346326299986686,0.13634812399959628
0.08880327499991836,0.013308711000718176,0.11154235899994092,0.13519081200047367
0.08896415500021249,0.012994230999538559,0.10061719600071228,0.13460138699974777
0.09255722599937144,0.014467447999777505,0.10302581100040697,0.13582166099968163
0.08991640499971254,0.013831383000251662,0.10306251299971336,0.13617983600033767
0.08938502199998766,0.016435471000477264,0.10989053599951148,0.14205679100086854
0.08919229399998585,0.015305142999750387,0.11817001600047661,0.13409526799932792
0.08645819799949095,0.013687794000361464,0.10550994499953958,0.13253791999977693
0.09406650199980504,0.016670265000357176,0.10367548799968063,0.1344386000000668
0.0871734149995973,0.013928366000072856,0.10560920799980522,0.13651035299972136
0.08785604199965746,0.01377935799973784,0.10168815299948619,0.13475147000008292
0.08806770600040181,0.014300863999778812,0.11152339299951564,0.1376402079995387
0.08912065500044264,0.01427200099988113,0.10876358799941954,0.13730451399987942
0.08717196900033741,0.013824053999996977,0.10114711599999282,0.13536775700049475
