question,conditional,existential,npn
0.07840465399931418,0.08671096199759631,0.042056447000504704,0.10853844500161358
0.07399903800251195,0.06984550900233444,0.04195115199763677,0.09475415500128292
0.06943526899704011,0.07071101900146459,0.03753350400074851,0.09677444800036028
0.06930766100049368,0.0710147350000625,0.03759604600054445,0.09736817600060022
0.07279643800211488,0.0720516450019204,0.03422933100227965,0.09263186699899961
0.07051531899924157,0.07080374199722428,0.033735102999344235,0.0930057890000171
0.06993409200003953,0.07608550599979935,0.04663444099787739,0.09513226100170868
0.07485816099870135,0.0737239780028176,0.03478836800059071,0.09223596999800066
0.06754316599835875,0.07049438300236943,0.03842382899892982,0.09815687499940395
0.06936831900020479,0.07040850200064597,0.038911676998395706,0.09348938000039198
0.06988569199893391,0.07047679899915238,0.03855634099818417,0.09313678800026537
0.07183560800331179,0.07618210600048769,0.03979582999818376,0.1025312390011095
0.07631237799796509,0.07894422400204348,0.041540332000295166,0.10866932799763163
0.08231115300077363,0.08406246600134182,0.04318367399901035,0.11107334800180979
0.08027305300129228,0.0867846869987261,0.044538632999319816,0.1120653840007435
0.08219381100207102,0.08412931799830403,0.04676304800159414,0.11412223300067126
0.08265765300166095,0.08244380600081058,0.043219817998760846,0.11118852300205617
0.08267652399808867,0.08514054900297197,0.04292889399948763,0.11275801000010688
0.08147468600145658,0.08216225400246913,0.03687964499840746,0.11144223399969633
0.09085148600206594,0.0850578889985627,0.04065945299953455,0.11243098600243684
0.08277869300218299,0.0833781609981088,0.03717398500157287,0.11009272500086809
0.09878303100049379,0.08722682000006898,0.03992452500096988,0.11652322599911713
0.08340092999787885,0.08326346299872966,0.03992584699881263,0.11193670300053782
0.08023962999868672,0.08378393900056835,0.04303131999768084,0.11244029500085162
0.08067790000131936,0.08060313899841276,0.03911711999899126,0.107236173000274
0.07831719300156692,0.07966184399992926,0.044517069996800274,0.10748606000197469
0.08087101699857158,0.07959119900260703,0.03842074500062154,0.10789358700276352
0.07840349500111188,0.07980816599956597,0.04219206500056316,0.1074672009999631
0.0790306300004886,0.08062912600144045,0.039276757001061924,0.10890979200121365
0.07879311600117944,0.08034830600081477,0.04873970300104702,0.10697891200106824
0.07855655300227227,0.08277391099909437,0.044105270000727614,0.11051758300163783
0.08091397899988806,0.08152483699814184,0.043926608999754535,0.10637970700190635
0.08009108199985349,0.08143114099948434,0.048066243001812836,0.11527765199934947
0.0827932360007253,0.08244801099863253,0.04010219300107565,0.1090311539992399
0.0819571440006257,0.07945233999998891,0.035922418002883205,0.1087115590016765
0.07794045100308722,0.07904785000209813,0.044313399001111975,0.10887791899949661
0.08020819399825996,0.08077313700050581,0.037814955998328514,0.10921024900017073
0.07945019500039052,0.08238150300167035,0.03856346500106156,0.10918415600099252
0.08111789200120256,0.08109963799870457,0.03961321400129236,0.10868027499964228
0.07984187900001416,0.08223313399867038,0.04116945700297947,0.11523508400205174
0.08185699400200974,0.08416319799653138,0.03817997299847775,0.11311232099978952
0.0798502739999094,0.08280616400224972,0.04419922899978701,0.1115280830017582
0.08071212499999092,0.08182061499974225,0.03745593300118344,0.10675658800028032
0.08612432799782255,0.07916840400139336,0.0435435960025643,0.10890637999909814
0.07910950000223238,0.08034098999996786,0.03990413299834472,0.10722538700065343
0.07805852699675597,0.08044117700046627,0.03699232100188965,0.1079651569998532
0.07871212600002764,0.08032108000043081,0.038619377999566495,0.10774701499758521
0.08118747299886309,0.0810647219987004,0.0410626359989692,0.11088920299880556
0.0774252980008896,0.08055104799859691,0.03705424199870322,0.10834268399776192
0.08083751199956168,0.08041174900063197,0.05827783399945474,0.10893309699895326
0.07890527500057942,0.0809901920001721,0.03615185799935716,0.10947004399713478
0.08139360600034706,0.08342452999931993,0.040237437999167014,0.11060674699911033
0.08044132299983175,0.08276183499765466,0.0368107139984204,0.10950279499957105
0.07651913899826468,0.0798084719972394,0.04037375600091764,0.11318849700182909
0.08001161900028819,0.08054806200016174,0.0378426600000239,0.10734487099762191
0.07935684800031595,0.07947036100085825,0.045105271998181706,0.10936969799877261
0.0792676550008764,0.07865771299839253,0.03582638700027019,0.10537853900314076
0.07836627999859047,0.08394908300033421,0.04022107500350103,0.10860714899899904
0.07960287399691879,0.08097048100171378,0.042046488997584675,0.1102179920017079
0.07777223300217884,0.08191813300072681,0.035996306000015466,0.10725612100213766
0.0797657490002166,0.07977856399884331,0.042005765997600975,0.11066610299894819
0.07940050400065957,0.08467798899800982,0.03873382999881869,0.11030188099903171
0.07947300800151424,0.07996510600059992,0.03749510000125156,0.1058411400008481
0.07813213199915481,0.0799079049975262,0.03743227900122292,0.10558641299940064
0.08269872000164469,0.08032999699935317,0.036707691000628984,0.10807651900177007
0.07946738399914466,0.08174856400000863,0.04243407999820192,0.10587714199937182
0.07720312500168802,0.07981932999973651,0.040080180999211734,0.10735298199870158
0.0785285890015075,0.08072439199895598,0.042403011000715196,0.11678593900069245
0.07668515199839021,0.07665786999859847,0.037502303002838744,0.1064878220022365
0.07730952899873955,0.07898094299889635,0.03850286899978528,0.10864051500175265
0.08160289200168336,0.08002321800086065,0.039590824002516456,0.10851963900131523
0.07885667799928342,0.08075951000137138,0.036700710999866715,0.10617584899955546
0.07946838099815068,0.07872030699945753,0.03917928200098686,0.1080705679996754
0.07735651600160054,0.07823556299990742,0.04912488600166398,0.1063989969989052
0.07664535300136777,0.07878920099756215,0.03490133499872172,0.11011379600313376
0.07964579599865829,0.08045074099936755,0.042309674001444364,0.10858112999994773
0.07918738699663663,0.08053359900077339,0.037713126999733504,0.10887375499805785
0.07918814100048621,0.08199223099654773,0.04404037299900665,0.11007456999868737
0.08078984299936565,0.08590021100098966,0.03682233899962739,0.10916180399726727
0.07813919699765393,0.08098779399733758,0.03984865099846502,0.10940045199822634
0.07885701399936806,0.08214631000009831,0.04209659499974805,0.11252778199923341
0.07829176399900462,0.07890533900354058,0.04160230200068327,0.10569181399841909
0.08558676399843534,0.07669850299862446,0.038924264001252595,0.10487279900189606
0.07887632599886274,0.07982441300191567,0.036887990001559956,0.10683486799825914
0.08037735899779364,0.08173087899922393,0.03982332600207883,0.10880862200065167
0.07856960800199886,0.08003861299948767,0.04067420099818264,0.10706320299868821
0.08498160599992843,0.07976370400137966,0.03523108400258934,0.10628777400052059
0.07523411899819621,0.07815354800186469,0.03841459999966901,0.10556777199963108
0.08099231799860718,0.08126661300047999,0.04358862699882593,0.10742836600184091
0.07742746799704037,0.07815852999920025,0.03780278599879239,0.11110707899933914
0.08101707600144437,0.08218228600162547,0.040511061997676734,0.10875563099762076
0.07727091600099811,0.08075469200048246,0.0428164420009125,0.10471689199766843
0.07788206999975955,0.0810425879972172,0.03761787199982791,0.10675342399918009
0.07899248900139355,0.08172906400068314,0.04458420099763316,0.10715685700051836
0.07620756500182324,0.08029774799797451,0.043218749000516254,0.1122654530008731
0.0809670879971236,0.08221094400141737,0.04046313200160512,0.11041572599788196
0.08180594499935978,0.08122740899852943,0.0423739090001618,0.10840634499982116
0.07835844099827227,0.0783636829983152,0.0445571390009718,0.11086334900028305
0.08076512700063176,0.08307597299790359,0.03879404199687997,0.11152596999818343
0.07670195299942861,0.0794096969984821,0.037086731997987954,0.10645821199796046
