question,npn,existential,conditional
0.052688199999465724,1.4855649130004167,0.16489637899940135,0.43090771500101255
0.04695237599844404,1.4748978989991883,0.18347448500026076,0.43057108699940727
0.05099375399913697,1.443051636000746,0.13918430900048406,0.3988194650009973
0.042945215000145254,1.4387547990008898,0.13098680199982482,0.4042173970010481
0.046486961999107734,1.5532307739995304,0.29638476800028,0.4669287799988524
0.050529533000371885,1.4743667950006056,0.13934369399976276,0.3965604200002417
0.04518369600009464,1.4154599939993204,0.13015308000103687,0.39079994299936516
0.04500979399927019,1.4700932609994197,0.13881652599957306,0.3937155889998394
0.044297152999206446,1.4275888180000038,0.1485008090003248,0.3991957620000903
0.04373150399987935,1.4392134570007329,0.1337428530005127,0.40325298700008716
0.04614340700027242,1.4439667489987187,0.13062645100035297,0.3934798480004247
0.0427561689994036,1.4193063479997363,0.15287967099902744,0.385539750001044
0.04172379500050738,1.4088933059992996,0.13286361800055602,0.38931632099956914
0.04408861999945657,1.4235781250008586,0.14582062199951906,0.4079814870001428
0.04645167300077446,1.4371597340013977,0.17583075699985784,0.42071513700102514
0.04744681700140063,1.448155643998689,0.14160365299903788,0.3948415009999735
0.0458335259991145,1.4193019509984879,0.15108616200086544,0.3975458320001053
0.044949613000426325,1.4384696440010885,0.1462613869989582,0.42831332400055544
0.046537757998521556,1.4695509360008145,0.13205691300026956,0.40017099199940276
0.044375401999786845,1.4633570259993576,0.15231607299938332,0.42451479800001835
0.04304523400060134,1.4724267490000784,0.13942144899920095,0.38975380000010773
0.04246387600142043,1.4316185450006742,0.13271125400024175,0.3920260919985594
0.043797545000415994,1.4379956150005455,0.13845483499972033,0.4121631299985893
0.05706342499979655,1.4405887689990777,0.14552415700018173,0.5062570090012741
0.051013653001064085,1.498808000000281,0.18625776900080382,0.3999192490009591
0.04257097200024873,1.4258960609986389,0.13054115700106195,0.39032358400072553
0.04302412899960473,1.394151063001118,0.1386342239984515,0.3971434089999093
0.05331672200009052,1.4459489960008796,0.13824499899965303,0.4074197159989126
0.04336054099985631,1.4110591339995153,0.13899957700050436,0.3914652740004385
0.0438535450011841,1.4421586590015067,0.13514984299945354,0.3922675979993073
0.04215174800083332,1.4074715480001032,0.13863290099834558,0.3958155380005337
0.04288126800020109,1.656021488000988,0.13740042999961588,0.4204338319996168
0.0446287510003458,1.45660573799978,0.13539699600005406,0.39199192999876686
0.04599862299983215,1.4178484370004298,0.1335846460005996,0.38777757299976656
0.04327246800130524,1.4075767180002003,0.18604895300086355,0.3844749399995635
0.04269024099994567,1.4002228999997897,0.13822160599920608,0.38385230799940473
0.04453705600099056,1.4149721730009333,0.1333215900012874,0.39081211799930315
0.04850784099835437,1.3973509650004416,0.14061038299951178,0.39026338800067606
0.04245742000057362,1.4064428479996423,0.13048597300075926,0.40206803000000946
0.04772842900092655,1.491180570999859,0.1447160170009738,0.4200178520004556
0.04449128600026597,1.458597031998579,0.1534661749992665,0.4221664230008173
0.044857054999738466,1.5240407940000296,0.1466724020010588,0.3923228329986159
0.04263391600034083,1.484735357000318,0.14028654799949436,0.39273499000046286
0.04949548300101014,1.4509120410002652,0.13373410599888302,0.4034758379984851
0.044814351000241004,1.4328016149993346,0.1311189000007289,0.3938767759991606
0.0890707909984485,1.4309762949997094,0.13414611100051843,0.4306198320009571
0.049980567000602605,1.5686385730004986,0.17060306100029266,0.3948421330005658
0.04298366399962106,1.6108025039993663,0.15235588399991684,0.3984314910012472
0.042696745998910046,1.4531195309991745,0.13722827300080098,0.39695940999990853
0.04258968100111815,1.4715551030003553,0.15507866799998737,0.40465766899978917
0.044179043999974965,1.3934747120001703,0.13470244400014053,0.3874446369991347
0.04328999199969985,1.402096903999336,0.1279861950006307,0.3930185690005601
0.043563137000091956,1.39534542399997,0.1321352670001943,0.39080854499843554
0.0411212910003087,1.4435356360008882,0.15288100600082544,0.40226285200151324
0.04198300999996718,1.430578028999662,0.1324743490004039,0.39137389899951813
0.04184876399995119,1.4083011509992502,0.17578494500048691,0.3881273940005485
0.04484524700092152,1.4353648350006551,0.1364542840001377,0.4231374249993678
0.04596293800022977,1.6497108169987769,0.1736406079999142,0.45833677199880185
0.04777890700097487,1.4278148800003692,0.1380229699989286,0.3894934039999498
0.04425553399960336,1.4693627020005806,0.13306449800074915,0.3922841449984844
0.04091925600005197,1.3921323960003065,0.1540408529999695,0.3964553830010118
0.044167898000523564,1.436826254999687,0.1404210230011813,0.3983192690011492
0.044084848999773385,1.4051011179999477,0.12661330599985376,0.3899839229998179
0.043432289001430036,1.4056392080001388,0.13374678200125345,0.38936234100037836
0.04204539499914972,1.392109178001192,0.1354338839992124,0.38918852000097104
0.041385483998965356,1.412602196998705,0.17146902099921135,0.39092460900064907
0.03913104499952169,1.3954817220001132,0.1262453290000849,0.3914594660000148
0.04367008299959707,1.4287311660009436,0.1409451280014764,0.3907481400001416
0.04044774100111681,1.4806315730002098,0.14347715000076278,0.388648939999257
0.04349356800048554,1.4080015660001663,0.13453459099946485,0.3942807819985319
0.042970213000444346,1.4051162730011129,0.1384890749995975,0.39184096999997564
0.04150805999961449,1.392342840999845,0.13828405499953078,0.38902203399993596
0.0417228790010995,1.4124476399993,0.12751356800072244,0.38906780399884155
0.04428453400032595,1.4093984219998674,0.1325024720008514,0.3910897390014725
0.04391028999998525,1.3977951220003888,0.12639707699963765,0.3914358470010484
0.04281016300046758,1.4002013610006543,0.18018981400018674,0.3906913450009597
0.042069152999829384,1.3924467769993498,0.13733294600024237,0.39380581300065387
0.0407855239991477,1.410268553001515,0.14496602599865582,0.38558258500052034
0.04046026099968003,1.4014552380012901,0.1383598129996244,0.3892882019990793
0.041098490999502246,1.4131224749999092,0.12997504499981005,0.3950325959995098
0.0412185290006164,1.4041796670007898,0.12842382499911764,0.40938792299857596
0.05021976900025038,1.421181177998733,0.13449727999977767,0.3891549620002479
0.04393384399918432,1.4198422379995463,0.12684591400102363,0.3907799900007376
0.041604234000260476,1.4193464550007775,0.1400195940004778,0.3917477270006202
0.04380903400124225,1.4037459840001247,0.13769414799935475,0.3897483139990072
0.042972649998773704,1.3970476319991576,0.1718306319999101,0.3958176239993918
0.04031957900042471,1.4059832010007085,0.13467402199967182,0.40395169899966277
0.0430324560002191,1.4205674650002038,0.14370704099928844,0.38868534399989585
0.043156790001376066,1.4123307749996457,0.1322833679987525,0.3950413769998704
0.04431373900115432,1.41623417899973,0.1336224989991024,0.39318759699926886
0.046220666999943205,1.4682037479997234,0.18092744999921706,0.42634602500038454
0.04805578099876584,1.5002045130004262,0.14712569699986489,0.4405428820009547
0.049347741000019596,1.6391675859995303,0.141529412001546,0.4031140150000283
0.04435890799868503,1.436089652001101,0.13817906499934907,0.4046858589990734
0.042889854001259664,1.4407058809993032,0.13346799699866096,0.4012331509984506
0.04289886500009743,1.5120460470006947,0.1547893059996568,0.4377389500004938
0.08446950299912714,1.6337293750002573,0.1745110369993199,0.41907428199920105
0.04549766499985708,1.4275011829995492,0.1424162349994731,0.40724401000079524
0.04306713500045589,1.467234660000031,0.1406336990003183,0.39516883900068933
0.04410955099956482,1.4646539789991948,0.1434040450003522,0.4067704170010984
