npn,existential,question,conditional
0.1874483749998035,0.03231673600021168,0.030076786999416072,0.06394639600330265
0.1983679189979739,0.026053772002342157,0.018574392001028173,0.04644747400016058
0.19311755300077493,0.036913768999511376,0.018646493001142517,0.0501994200021727
0.2083782230001816,0.02685395699882065,0.015438398000696907,0.044960874001844786
0.21877043700078502,0.03338007799902698,0.015740761999040842,0.049104972000350244
0.21434771399799502,0.029260901999805355,0.017498556997452397,0.04780249599934905
0.199644698001066,0.025057130002096528,0.01606035099757719,0.04512675799924182
0.1868225149992213,0.023428942000464303,0.01751438599967514,0.050097482999262866
0.1870389299983799,0.026514143002714263,0.015346760003012605,0.045871445996453986
0.22420621900164406,0.028631552999286214,0.017720473999361275,0.04692027599958237
0.19049519500185852,0.027901055000256747,0.016498246000992367,0.04349451500092982
0.19955870099875028,0.035018495000258554,0.014040793001186103,0.04799187500248081
0.17421032099809963,0.02299033899907954,0.01423778900061734,0.04075495000142837
0.17409302200030652,0.024243211002612952,0.0168956999987131,0.04050247600025614
0.17125088200191385,0.027745651997975074,0.011835145000077318,0.03992235300029279
0.17305919700083905,0.022167302002344513,0.013471340000251075,0.0397431029996369
0.16754479399969568,0.027998354998999275,0.01478302799660014,0.04227270499904989
0.1680767760008166,0.023366491001070244,0.01498607100074878,0.045474065002053976
0.19268896399808,0.024842231996444752,0.01631632700082264,0.041355148001457565
0.17366701100036153,0.030636348001280567,0.015451101997314254,0.04662104400267708
0.18923820800046087,0.02532474699910381,0.014181012000335613,0.0405725730015547
0.17578638200211572,0.036621221999666886,0.014032600000064122,0.060774087000027066
0.19856865000110702,0.031102586999622872,0.016901866998523474,0.050514332000602735
0.1954630910004198,0.024508075999619905,0.014990360003139358,0.04503321399897686
0.18636362799952622,0.02800190699781524,0.012455153999326285,0.03989380599887227
0.17213410700060194,0.022971711001446238,0.013537848000851227,0.04172423000272829
0.18246085600185324,0.04170545499800937,0.013440604001516476,0.04047821100175497
0.17072988599829841,0.02776128600089578,0.014769986999453977,0.038951463997364044
0.16621904500061646,0.027300800997181796,0.016025542001443682,0.042910856998787494
0.1808618260001822,0.03218475000176113,0.014260643001762219,0.044686419001664035
0.18095276899839519,0.029164311003114562,0.013941621000412852,0.039208111997140804
0.17284223800015752,0.02528808499846491,0.014527444000123069,0.04077058099937858
0.1781854039982136,0.026508505001402227,0.014351289999467554,0.04054035599983763
0.1659753690000798,0.021807585002534324,0.013274195000121836,0.03934266099895467
0.16877127199768438,0.02868830499937758,0.01510113100084709,0.03943769000034081
0.16157043800194515,0.023915412999485852,0.0136081689997809,0.03767965600127354
0.16244139399714186,0.029825238001649268,0.012161675000243122,0.0376130100012233
0.1824583130000974,0.021456002999912016,0.016417320002801716,0.04231335899748956
0.18049989500286756,0.02528533200165839,0.013625695999508025,0.03949898599967128
0.16697139900134061,0.027046639002946904,0.014266049001889769,0.040652431998751126
0.1842080079986772,0.022479445000499254,0.01461107999784872,0.04110295799910091
0.17440329600140103,0.023580526001751423,0.013699653001822298,0.04066103500008467
0.16960497500258498,0.021513773997867247,0.0128337489986734,0.03887433299678378
0.16859750699950382,0.02213550399756059,0.014066210998862516,0.038207700999919325
0.17023140099990997,0.02553435099980561,0.013379645999521017,0.03838830099994084
0.16655785599868977,0.021403235001344,0.014883365001878701,0.040547296001022914
0.16911297700062278,0.029064110000035726,0.013293673997395672,0.0376753650016326
0.165848978998838,0.02952513299896964,0.012550118000945076,0.038785136999649694
0.1643174490018282,0.022748278999642935,0.012960781998117454,0.03957735299991327
0.16676673800247954,0.02353981100168312,0.01055023099979735,0.039331828000285896
0.1641692890007107,0.02403931400112924,0.012423784002749017,0.03825903799952357
0.17069809899840038,0.023911821997899096,0.01357667799675255,0.03860920299848658
0.1649815929995384,0.022955961001571268,0.012338832002569688,0.03876754399971105
0.1652136340017023,0.021765351000794908,0.011600938996707555,0.03900783500284888
0.1693405799996981,0.026285141000698786,0.013518956999178044,0.038537307002115995
0.1630398260022048,0.02078043300207355,0.012446691001969157,0.038631892999546835
0.16415516599954572,0.02484538999851793,0.014234405000024708,0.039164106998214265
0.1616520740026317,0.023714585997367976,0.01405872200120939,0.039782142001058673
0.15963220100093167,0.024153246002242668,0.014045324998733122,0.041819065998424776
0.1633008209973923,0.020742209002492018,0.012601862999872537,0.03754027600007248
0.1607910950006044,0.020926787998178042,0.012792583998816554,0.04112890099713695
0.16878247699787607,0.022524972999235615,0.014273869001044659,0.039824276998842834
0.16610353600117378,0.022857574000227032,0.01166613199893618,0.03734843300117063
0.16357911699742544,0.02229007500136504,0.012664934998610988,0.03761184500035597
0.16662596000242047,0.020749970997712808,0.012477198997657979,0.03843786499783164
0.16613257900098688,0.021752961998572573,0.012820222000300419,0.037585105001198826
0.16445201299939072,0.023384480002277996,0.01273114699870348,0.036872219996439526
0.16271679800047423,0.02153539500068291,0.01285325000208104,0.038108443997771246
0.16111664100026246,0.02543774200239568,0.011066707000281895,0.03860789099780959
0.16403176699895994,0.02666746099930606,0.012306104999879608,0.03821318699920084
0.16553649500201573,0.02226655300182756,0.013336667001567548,0.03775130900248769
0.1652460110017273,0.02784908800094854,0.015964506997988792,0.04095623199827969
0.17348072900131228,0.022980920002737548,0.012180828998680227,0.03846634200090193
0.1688431100010348,0.028338633001112612,0.01229475999934948,0.039545358002214925
0.1681294469999557,0.025611576002120273,0.012263887001608964,0.0375461030016595
0.1654862100003811,0.028642370001762174,0.012365750997560099,0.037916074998065596
0.16609225399952265,0.021969822999380995,0.012644933998672059,0.03766530199936824
0.17076281000117888,0.019877714999893215,0.012648461997741833,0.037025612000434194
0.16319549300169456,0.02189352300047176,0.015522281999437837,0.04301794699858874
0.17183884900077828,0.02288357599900337,0.013693659999262309,0.041254665000451496
0.16202487499685958,0.024029075000726152,0.012048139000398805,0.038302654000290204
0.1672038889992109,0.02251532799709821,0.015229723001539242,0.04059536800195929
0.16324864200214506,0.02832087299975683,0.011979388000327162,0.03824237499793526
0.18098024299979443,0.022438518000853946,0.014733989999513142,0.04321255000104429
0.1674534150006366,0.021925238997937413,0.014739603000634816,0.039245768002729164
0.16576275899933535,0.021993668997311033,0.014639267999882577,0.03694186299981084
0.16734295100104646,0.023903237000922672,0.013042280999798095,0.03748164499847917
0.1640947949999827,0.022279362001427216,0.013856912002665922,0.037056140001368476
0.17160328599857166,0.020876829999906477,0.009965164001187077,0.037632359002600424
0.16665796200322802,0.022907663998921635,0.012813068002287764,0.04444511200199486
0.16926325900203665,0.021730494998337235,0.012620245001016883,0.04022187699956703
0.17540362199724768,0.02530303800085676,0.013007032001041807,0.039128149997850414
0.16698698999971384,0.030065103997912956,0.011723093000910012,0.036500059002719354
0.1619524569978239,0.034082968999427976,0.012875225002062507,0.04297156100074062
0.16113864599901717,0.022899491999851307,0.011879687001055572,0.037205410000751726
0.16199008399780723,0.021080832000734517,0.012175181000202429,0.039619274000870064
0.1690449659981823,0.020922722997056553,0.0135515759975533,0.037294742000085535
0.17564766699797474,0.02331259200218483,0.01149997200263897,0.03648597699793754
0.1671899810025934,0.027950809999310877,0.010696342000301229,0.03821584000252187
0.16283095900143962,0.0268748130001768,0.01213825200102292,0.036593518998415675
