conditional,npn,existential,question
0.44072535400118795,1.6663958450008067,0.16324516299937386,0.057945930000641965
0.43152134400042996,1.5923741900005552,0.15049396399990655,0.05151217000093311
0.4299975230005657,1.588824360000217,0.1781689039999037,0.05199423799967917
0.4474508839994087,1.6488659879996703,0.1686571019999974,0.049080771999797435
0.4293647249996866,1.5776896970000962,0.1496590050010127,0.048642943998856936
0.4358407489999081,1.5898619899999176,0.19204632400033006,0.048382885999672
0.43103046599935624,1.5887676370002737,0.14560496300146042,0.04854676799914159
0.4301974030004203,1.5960875559994747,0.16831068800092908,0.05272627500016824
0.4353379539988964,1.600861752000128,0.1540733169986197,0.04857804099992791
0.44050507900101366,1.5868577349992847,0.15050433100077498,0.04957711899987771
0.43618410999988555,1.5818570880001062,0.14463083999908122,0.05122465899876261
0.4282809279993671,1.5823894330005714,0.15325386000040453,0.054341818000466446
0.42090715799895406,1.5769297950009786,0.15465009099898452,0.04938666300040495
0.4267195720003656,1.6032180769998376,0.15070735700101068,0.05092761100058851
0.42605093400015903,1.6138058519991318,0.14966568800082314,0.05436715399991954
0.4249566100006632,1.643242330999783,0.21931263300029968,0.04711408399998618
0.4232490160011366,1.678384704000564,0.15090830599910987,0.04769132600085868
0.4284957019990543,1.6819230580003932,0.15507492100005038,0.04910318499969435
0.43140827500064916,1.7063224880002963,0.15667540100002952,0.04763323599945579
0.4297165160005534,1.7472763030000351,0.14416566399995645,0.04771104900100909
0.4314096680009243,1.6671191440000257,0.1516035410004406,0.05970262400114734
0.42557451499851595,1.6900106859993684,0.1515539659994829,0.047621477000575396
0.42827349599974696,1.759230646001015,0.15056480199928046,0.05022966400065343
0.42372770399924775,1.6665998240005138,0.15502165599900763,0.046766936999119935
0.42436453600021196,1.6529902370002674,0.19290170000022044,0.049535000000105356
0.4263424329983536,1.718836039000962,0.15719005199935054,0.047569546000886476
0.42409066899926984,1.7220917630002077,0.1506742990004568,0.04939519199979259
0.42835624999861466,1.7389547350012435,0.14378602699980547,0.04779770099958114
0.4274375269997108,1.6464457680012856,0.1460315599997557,0.04625828699863632
0.42743970900119166,1.640772549999383,0.15142729799845256,0.04996735899840132
0.4215106169995124,1.6881049140010873,0.14649061899945082,0.04952333499932138
0.4260062469984405,1.7243919230004394,0.15766222799902607,0.05617254299977503
0.4278711970000586,1.7584208850003051,0.15018602500094858,0.04864997000004223
0.4337656939987937,1.7777944749996095,0.1511462020007457,0.05409903600047983
0.4305972500005737,1.7664618529997824,0.201105070000267,0.04934866700023122
0.41500931500013394,1.556120256000213,0.1481612369989307,0.04739019100088626
0.428278051000234,1.5656052949998411,0.15085749900026713,0.04661684100028651
0.42396243099938147,1.55966006899871,0.14833443600036844,0.04983811700003571
0.4288808670007711,1.5633030330009205,0.1461531200002355,0.049816983000710024
0.4186078129987436,1.572879951001596,0.146448062001582,0.04763136299879989
0.4210634060000302,1.5661657969994849,0.14234998499887297,0.04749408899988339
0.4322819749995688,1.5693936299994675,0.1474223309996887,0.048142443998585804
0.4206262200004858,1.6008972649997304,0.15034179899885203,0.04729408200000762
0.4292300220004108,1.5553652590006095,0.19656310100072005,0.04953608899995743
0.4259496209997451,1.5613320510001358,0.15109113300059107,0.04732364600022265
0.42362290600067354,1.5671692289997736,0.15621298599944566,0.04922165800053335
