question,npn,existential,conditional
0.49663553800019145,0.7122035249994951,0.19368250100160367,0.5614980209993519
0.4962074230006692,0.7106829609983834,0.20826804299940704,0.5602436019999004
0.5001378859997203,0.7095825449996482,0.19444391199976963,0.5554768590009189
0.5011122220003017,0.7167472309993173,0.20542829500118387,0.5557088040004601
0.5055694980001135,0.7234239950012125,0.20945760199901997,0.5623903420000715
0.5013611790000141,0.7100773210004263,0.19481267099945399,0.5561915709986351
0.5041746900005819,0.711670939999749,0.18910108099953504,0.562372211001275
0.5034098260002793,0.7082215750015166,0.19578290499885043,0.5602637989995856
0.5021272089998092,0.7166672809999,0.1981409630006965,0.5570792130001792
0.4998156649999146,0.7090936210006475,0.19940153500101587,0.5621055699994031
0.49502917700010585,0.708930971000882,0.2080995950000215,0.5611951319988293
0.49767311600044195,0.7120157669996843,0.19066212700090546,0.555728019999151
0.4946151180010929,0.7066869959999167,0.2099099879997084,0.5552841669996269
0.49352256299971486,0.7012739309993776,0.1930753859996912,0.5692220500004623
0.5001307429993176,0.7112516340002912,0.20959905599920603,0.5552627350007242
0.49423992700030794,0.7118779739994352,0.20918258500023512,0.5544073850014684
0.5023477409995394,0.7108611069998005,0.1939004150008259,0.5578257979996124
0.4957503669993457,0.7088419219999196,0.1931598920000397,0.5626789420002751
0.4960117629998422,0.7054873289998795,0.1953542640003434,0.5599965199999133
0.49477265200039255,0.7011890240009961,0.20512531799977296,0.5565142920004291
0.49080782200144313,0.7079070069994486,0.20516926900018007,0.5747631199992611
0.49468323799919744,0.7083350409993727,0.1938467979998677,0.5543167450014153
0.495154250998894,0.7186158249987784,0.208235431000503,0.5589885339995817
0.49394254199978604,0.7389170860005834,0.22312317300020368,0.5941567009995197
0.49347664400011126,0.7114867350010172,0.19590515100026096,0.5650400569993508
0.4969716599989624,0.7085088950007048,0.21175991900054214,0.5628320479991089
0.49398781200034136,0.7181819880006515,0.20999914200001513,0.5544447660013248
0.48840371900041646,0.7085005250009999,0.1982088160002604,0.5623620329988626
0.5049102859993582,0.714543195999795,0.19516426700101874,0.5643462490006641
0.5021990779987391,0.7076902680000785,0.198849042000802,0.5546545720007998
0.4922312479993707,0.7033158969989017,0.1959983340002509,0.5526360740004748
0.49006560999987414,0.7140017069996247,0.20307386099921132,0.5662141779994272
0.4973364759989636,0.7145421309996891,0.19905174699852068,0.5583213429999887
0.5014094039997872,0.7095959979997133,0.20305522899980133,0.5537741579992144
