existential,npn,question,conditional
0.30408901600094396,1.3825641600014933,0.690091010001197,0.8004351599993242
0.3798936450002657,1.5329471990007733,0.8066896489999635,0.8846973199997592
0.30617299400000775,1.502677570000742,0.7055248809992918,0.7804422449989943
0.3012327020005614,1.3975432770002953,0.6853188889999728,0.7908489229994302
0.2974763630008965,1.4636073570000008,0.974473839998609,0.8599340190012299
0.2903720409995003,1.3711278270002367,0.6733294630012097,0.7876853340003436
0.2921710059999896,1.4227258030005032,0.691644439000811,0.8013227060000645
0.3280419830007304,1.6652412340008595,0.7497237489988038,0.8173464060000697
0.32377805699979945,1.3870508020008856,0.6845397669985687,0.7949695500010421
0.3921484349993989,1.4510996690005413,0.7134493619996647,0.8214579350005806
0.31228513400128577,1.4441968530009035,0.7266172550007468,0.8102273889999196
0.31481297299978905,1.4508363510012714,0.6924819989999378,0.7727119739993213
0.302654758999779,1.3672980060000555,0.6727299159992981,0.7735415330007527
0.2863800880004419,1.3759278179986723,0.6759868629997072,0.7769613959990238
0.2895295230009651,1.3787438290000864,0.6767392410001776,0.7712992200013105
0.2894077439996181,1.37821834100032,0.6689318580010877,0.7754208549995383
0.2847053599998617,1.3773956610002642,0.6809384610005509,0.7772960530001001
0.3663048029993661,1.3715011670010426,0.6786659389999841,0.7839811619996908
0.2983298350009136,1.3857631150003726,0.6819794410002942,0.7894882259988663
0.29163030900053855,1.4164933699994435,0.6942858000002161,0.7940050500001234
0.30069843999990553,1.373983526000302,0.6830582100010361,0.7841761600011523
0.29292773400084116,1.369223564001004,0.6723155439995026,0.7801859660012269
0.28601270299986936,1.3885722150007496,0.6847722950005846,0.7754967069995473
0.29263292100040417,1.363699147999796,0.6780977910002548,0.7768924829997559
0.2980261159991642,1.3817038139986835,0.670805030998963,0.774367928999709
0.3009537449997879,1.3738433179987624,0.6708045699997456,0.7759001800004626
0.35957735199917806,1.3647362009996868,0.681013007000729,0.7714766320004856
0.2947917440014862,1.3871033180002996,0.6826814719988761,0.7795424640007695
0.3037383080009022,1.3730077379987051,0.6741859989997465,0.7712385169998015
0.28352478299893846,1.381431801000872,0.673945938999168,0.7728297339999699
0.28005073499844,1.371120363000955,0.6689807179991476,0.7675622870010557
0.28695694799898774,1.3749752849998913,0.6762263480013644,0.7803033899999718
0.2936895720013126,1.3823032190011872,0.6786940400015737,0.783460037999248
0.2985307250000915,1.3677279200001067,0.6764893529998517,0.7770180659990729
0.35819680499844253,1.3699726129998453,0.6737591900000552,0.7779295960008312
0.2909587929989357,1.382574991999718,0.6778686580000794,0.7738709500008554
0.296436217999144,1.3577611900000193,0.6706276889999572,0.8014960999989853
