question,conditional,existential,npn
0.06876473800002714,0.4987139439999737,0.2252446599995892,1.9121095049995347
0.05791257500095526,0.4939284649990441,0.1797433320007258,1.805501684999399
0.0576280150016828,0.5280166960001225,0.21983220400034043,1.9154507589992136
0.05685145499955979,0.48205584599963913,0.16475711000020965,1.9967448150000564
0.06321507199936605,0.5157622449987684,0.17934732100002293,1.8858450320003612
0.05741114999909769,0.48520182999891404,0.16202953600077308,1.7954570469992177
0.055344638998576556,0.5195783889994345,0.18602113400083908,1.9207120329992904
0.0630789309998363,0.5109134640006232,0.19540155100003176,1.882050012000036
0.05551597700105049,0.48540226700060884,0.2225933170011558,1.9401851530001295
0.05783778000113671,0.4986952300005214,0.20169477600029495,1.9225901359986892
0.057355077000465826,0.49085049200039066,0.17407719800030463,1.9345500370000082
0.05631876299958094,0.48453749300097115,0.1711913489998551,2.0817273579996254
0.06168772899945907,0.6203072349999275,0.20102561000021524,1.9641770700000052
0.05773456799943233,0.5027696600009222,0.17861928199999966,1.9415689150009712
0.060765598000216414,0.47564217600120173,0.16777514800014615,2.041018695001185
0.054634799000268686,0.4944081300000107,0.17895183399923553,1.968917882999449
0.05397370399987267,0.4824039140003151,0.18730366399904597,1.9857294720004575
0.09171250100007455,0.48559261899936246,0.16980900800081145,1.918975821999993
0.054284562000248116,0.48082274300031713,0.15945385600025475,1.9588354070001515
0.05442723099986324,0.4815142110001034,0.16858395100098278,1.9870422650001274
0.05418798699975014,0.4804251669993391,0.17201857799955178,2.0124163679993217
0.05855774600058794,0.48920118999922124,0.1718292770001426,1.9397391389993572
0.05298967599992466,0.47918049600048107,0.17191198900036397,1.9056134870006645
0.055427616000088165,0.48112127499916824,0.16456951100008155,1.9975510950007447
0.05794004900053551,0.48218946700035303,0.17344136299834645,2.0116456159994414
0.059328335999452975,0.48310845400010294,0.2062488259998645,2.03841963099876
0.052804404998823884,0.48601268400125264,0.17424320899954182,2.061538850000943
0.05580093999924429,0.4837793060014519,0.16814844900000026,1.7902272720002657
0.05747330699887243,0.4752223259984021,0.17714610599978187,1.811948267999469
0.06126182600019092,0.48136700699978974,0.15792794399931154,1.8040702569996938
0.05347252300089167,0.4784872370000812,0.16761590500027523,1.7969339079991187
0.05221914700086927,0.48368491399924096,0.17420541400133516,1.8136243139997532
0.05504043899964017,0.4739782500000729,0.1745993759996054,1.7910888790011086
0.05242708799960383,0.5055139040014183,0.21224217200142448,1.797161877999315
0.053533416999925976,0.4742108049995295,0.16021930299939413,1.812693121000848
0.0529371650009125,0.487796053999773,0.17122211300011259,1.7971944250002707
0.05358757299836725,0.48090397600026336,0.17353462299979583,1.8025648570001067
0.055773711999790976,0.47834470000088913,0.16066277900063142,1.8132976050001162
0.053961288000209606,0.4840287869992608,0.16105400400010694,1.8112382170002093
0.055030195999279385,0.4807649060003314,0.16395598499912012,1.8035229559991421
0.05686552000042866,0.4752544399998442,0.16427735300021595,1.8096104729993385
0.05388810700060276,0.48091663800005335,0.2097418910016131,1.804409491000115
0.05204455499915639,0.48074376299882715,0.16719351499887125,1.8108003399993322
0.05741054099962639,0.47118349300035334,0.19433519700032775,1.8106078180007898
0.055417142999431235,0.4852602629998728,0.1714040950009803,1.800960753000254
0.056311899001229904,0.478708247999748,0.16232977799882065,1.8120166899989272
0.053080850000696955,0.48260680900057196,0.16151068399994983,1.7997840420011926
0.05614017699917895,0.47591695499977504,0.1711815979997482,1.8241436820007948
0.052769050000279094,0.4817809579999448,0.1646756270001788,1.8204228640006477
0.05228784899918537,0.4759790089992748,0.169015286001013,1.8424422379994212
0.09975867899993318,0.4778813409993745,0.16267380799945386,1.8935736469993572
0.05406172200127912,0.4761951130003581,0.17269703799865965,1.8967035929999838
0.052602936999392114,0.47825731200100563,0.16060890600056155,1.9598154369996337
0.05210128199905739,0.4810008269996615,0.1642819699991378,1.9462285959998553
0.05849508099890954,0.48250441100026364,0.1630333849989256,1.9858053410007415
0.05361422100031632,0.4887139379989094,0.17150247500103433,2.0390034670017485
0.05643273000168847,0.4850537380007154,0.162152128001253,1.8942139500013582
0.05458845199973439,0.48016283600009046,0.1640630029996828,1.9378734929996426
0.059426156998597435,0.49009875699994154,0.20961685399925045,1.9482899300001009
0.05942186200081778,0.4785725750007259,0.17684617300074024,2.0092737169998145
0.0554037439997046,0.48572835400045733,0.16919807399972342,2.030563559001166
0.055812177999541746,0.5016241110006376,0.19923582900082693,2.1400954430009733
0.05800929900033225,0.4894150019990775,0.18377348800095206,2.1776816000001418
0.057056712999838055,0.5168063789988082,0.18627599799947347,2.0167607469993527
0.057629492999694776,0.5093173469995236,0.19918823999978486,2.1094826799999282
0.05934358399827033,0.4986026740007219,0.16564330000073824,2.4743299640012992
0.07889969200004998,0.6130833290008013,0.3037949289991957,2.178102816000319
0.05641748199923313,0.47670742999980575,0.18773958699966897,1.8239454920003482
0.05771436299983179,0.48649909000050684,0.18746608200126502,1.8425387699990097
0.055495454000265454,0.47879951000140863,0.16853870799968718,1.850260627001262
0.06055020700114255,0.4975440689995594,0.18937356300011743,1.8481658439995954
0.05972751299850643,0.47402740299912693,0.1677559409999958,1.8086965099992085
0.054186612000194145,0.4896703849990445,0.16462092799883976,1.86679137900137
0.056566041999758454,0.48399785999936284,0.18514092800069193,1.819983298999432
0.055648809000558686,0.48998801199923037,0.21892344799925922,1.8147558009986824
0.055742594000548706,0.47478846999911184,0.16963821900026232,1.8290294130001712
0.05910039899936237,0.5007901130011305,0.22482952700011083,1.9151319870015868
