existential,conditional,npn,question
0.03977712600317318,0.06673677599974326,0.317046357999061,0.0137712180003291
0.03175974300029338,0.06528987500132644,0.31512867900164565,0.015935651001200313
0.0338986599999771,0.0661770049991901,0.3163937419994909,0.013508033000107389
0.03883779600073467,0.06932301699998789,0.3298488479995285,0.014016278000781313
0.03331719299967517,0.06843866800045362,0.32032412300031865,0.013032972001383314
0.03192085499904351,0.06608226600292255,0.31507482200322556,0.014109794999967562
0.03343875700011267,0.06444568200095091,0.3152673680015141,0.013743351999437436
0.04283900900190929,0.0667990740003006,0.3227570380004181,0.03859365699827322
0.03401700899848947,0.06648089699956472,0.31669865600269986,0.015366686002380447
0.032117104001372354,0.06454591699730372,0.31400349300020025,0.013169084002583986
0.04048422599953483,0.06445943200014881,0.3117905969993444,0.011914239999896381
0.038341592997312546,0.06806634700114955,0.3146429249973153,0.012919275999593083
0.0320387949977885,0.0659382359990559,0.31309791099920403,0.014119884002866456
0.03129621400148608,0.06578738499956671,0.31319846299811616,0.01397477600039565
0.03328042599969194,0.06654768500084174,0.31442809099826263,0.014947511001082603
0.03163880900319782,0.06602126699726796,0.31711028299832833,0.01632586499908939
0.035107161002088105,0.06625490799706313,0.31909405199985486,0.013326285999937681
0.030200182998669334,0.06554900099945371,0.31587073099944973,0.013195300001825672
0.037171670999669004,0.0711235159978969,0.3301287639988004,0.019018374998267973
0.04298586799995974,0.09083410899984301,0.3986832470000081,0.014806328999839025
0.03534464099720935,0.07068549599716789,0.3381974000003538,0.015856417998293182
0.03781399700164911,0.06767350600057398,0.4028871890004666,0.015156320998357842
0.03794716799893649,0.07184923100066953,0.3769822239992209,0.013617726999655133
0.03260940899781417,0.07427260899930843,0.3888873220021196,0.015139556999201886
0.04061279400048079,0.0793735769984778,0.3660048289966653,0.01683907600090606
0.05896869600110222,0.08249271900058375,0.3953750549990218,0.016603910997218918
0.04083885400177678,0.06920068000181345,0.33253201299885404,0.016803800001071068
0.03508661299929372,0.06877078999968944,0.3433888279978419,0.013394392000918742
0.03646746500089648,0.06763076099741738,0.3237851440026134,0.01450553500035312
