question,conditional,existential,npn
0.16023086399945896,0.16716665999774705,0.06549018399891793,0.21609184299813933
0.15655016700111446,0.16156599700116203,0.07260823199976585,0.21782376500050304
0.15735036399928504,0.15569031000268296,0.0751560780008731,0.21395239399862476
0.16465198699734174,0.15678608499729307,0.06458882099832408,0.21364687899767887
0.15593346900277538,0.1612770960018679,0.07782623800085275,0.2155435739987297
0.15923657300299965,0.16182199600007152,0.07142619399746764,0.21401757000057842
0.15598328200212563,0.16337053600000218,0.0694794240007468,0.21876465800232836
0.16003116300271358,0.1631224890006706,0.06716242900074576,0.2192263719989569
0.18199905499932356,0.16425475900177844,0.07806314600020414,0.24790119400131516
0.1966563079986372,0.17601761200057808,0.07411975399736548,0.22142427399739972
0.15762762300073518,0.1606154740002239,0.06597030600096332,0.21089663000020664
0.15493485600018175,0.15838478300065617,0.08726151800146908,0.20940795100250398
0.15514400899701286,0.1628210599992599,0.06937383500189753,0.22567439900012687
0.16549261899854173,0.16460864200053038,0.06690149800124345,0.21762247999868123
0.15391081899724668,0.15716141499797232,0.06953763899946352,0.21167984400017303
0.15506218199880095,0.15275636899968958,0.06906207499923767,0.20743414200114785
0.15610751799977152,0.1567947000003187,0.06342836399926455,0.21126541500052554
0.15568911300215404,0.15819456199824344,0.0681353809995926,0.21191833899865742
0.1525647669986938,0.1538740140022128,0.07015057900207466,0.2056546720014012
0.15360237400091137,0.15697937499862746,0.06743120000101044,0.20985801200004062
0.1574615770005039,0.16495143000065582,0.07033031199898687,0.22211657799925888
0.1750538050000614,0.18809662499916158,0.08361374399828492,0.2353725939974538
0.16077989200130105,0.16324671500115073,0.07240312800058746,0.21967646799748763
0.15344600200114655,0.1521064810003736,0.06174051500056521,0.2081807270005811
0.15070348500012187,0.15284698799951002,0.06399571200017817,0.20623015399905853
0.14848213599907467,0.15472116000091773,0.09807644499960588,0.22522162699897308
0.15719347699996433,0.1550451709990739,0.06816393999906722,0.21228372900077375
0.15084640200075228,0.15515006900022854,0.08188514300127281,0.24573333900116268
0.1981778250010393,0.1853816429975268,0.07108079400131828,0.22685799800092354
