existential,conditional,npn,question
0.13372525100203347,0.3244139449998329,0.42099908700038213,0.32632020299934084
0.15703700499943807,0.3883810490005999,0.5087835340018501,0.42165869300151826
0.1549558699989575,0.3896468940001796,0.5079418149980484,0.3605973930025357
0.13815376000275137,0.35014688100272906,0.4646684939980332,0.31472172800204135
0.14091646399901947,0.3374276610011293,0.4102423749973241,0.29338292600004934
0.1291222010004276,0.3343880490028823,0.4062486790026014,0.29763967899998534
0.14031270899795345,0.3061901069995656,0.45301437599846395,0.35129772999789566
0.14899168600095436,0.3318753329986066,0.41794462500183727,0.3067055409992463
0.14266980800312012,0.3402274630025204,0.4207859889975225,0.28808458400089876
0.12783934800245333,0.34848351599794114,0.4095282660018711,0.2909158689981268
0.11998441300238483,0.3024897430004785,0.40096135400017374,0.29251757400197675
0.13534673799949815,0.3017995360023633,0.3962117369992484,0.286060317997908
0.16060350100087817,0.29760520000127144,0.3938187950006977,0.30487207300029695
0.1187577720011177,0.32234689200049615,0.4017024880013196,0.2951037559978431
0.13497891099905246,0.3134736760002852,0.4097182330006035,0.33855149900045944
0.14269993500056444,0.3690974780001852,0.42623881200051983,0.2863577960015391
0.11521166099919355,0.3113011480018031,0.3914478260012402,0.2892055639968021
0.14162088000011863,0.31406729300215375,0.3990327300016361,0.2926251520002552
0.11882461200002581,0.3518732570009888,0.4309297149993654,0.3087805590002972
0.1511087779981608,0.3226342019988806,0.4183891909997328,0.305799443001888
0.15148110700101824,0.33281126099973335,0.46907576699959463,0.32030577099794755
0.1478267259990389,0.3202688089986623,0.4245278970010986,0.2967962529983197
0.12369653499990818,0.3037761679988762,0.4145670939979027,0.29887642999892705
0.1394177039983333,0.3628280079974502,0.4457877829991048,0.3012142519983172
0.12664520099860965,0.31243438700039405,0.39488870599961956,0.28704900000229827
0.1217991500016069,0.2986431290009932,0.3905009459995199,0.29765757199857035
0.12159213600170915,0.2958838550002838,0.3895646349992603,0.2786524110015307
0.11426081099853036,0.3058060539988219,0.39332697599820676,0.2826767260012275
0.1161657060001744,0.30193275100100436,0.4084793570000329,0.2969691739999689
0.1587209469980735,0.31508119799764245,0.41285679299835465,0.2853050190024078
0.1199596010010282,0.3015711689986347,0.38862756000162335,0.2794572970014997
0.11892482400071458,0.2982337899993581,0.38787231700189295,0.2817146999987017
0.1619469540019054,0.2941382069984684,0.38496395200127154,0.2796703640015039
0.11910730299860006,0.3028012899994792,0.39160414100115304,0.28200276699863025
0.11661982199802878,0.2986277300005895,0.3978674360005243,0.27951643299820716
0.12078947000190965,0.30413598399900366,0.3974155200012319,0.2827213880009367
0.11288079700170783,0.3032770440004242,0.40181429700169247,0.29316013200150337
0.14166392400147743,0.35343866600305773,0.5112244129995815,0.38956033300200943
0.15513600499980384,0.34160028800033615,0.4267588139991858,0.3004873800018686
0.1297331399982795,0.31366610700206365,0.4100757270025497,0.3029582169983769
0.12196116799896117,0.3156427289977728,0.3989220410003327,0.3003136390034342
0.13657913099814323,0.33903479700165917,0.42636731200036593,0.29844844400213333
0.13072038799873553,0.3040172770015488,0.41162141899985727,0.30760788999759825
0.1328879139982746,0.3257906390026619,0.4044921130007424,0.2991201500008174
0.13719807799861883,0.3015618079989508,0.3893356059998041,0.2784608069996466
0.12416799700076808,0.2943307890018332,0.3950700440000219,0.34310571500100195
0.1417575619998388,0.3378970119993028,0.43826319300205796,0.31100407499980065
0.12660975300241262,0.3600867180030036,0.43587297599879093,0.2861074030006421
0.12358724899968365,0.30935803499960457,0.39313804500125116,0.2848257680016104
0.12115872499998659,0.30399278400000185,0.3905598719975387,0.2774943059994257
0.11517521699715871,0.30440213499969104,0.39512079499763786,0.28014891099883243
0.11951355899873306,0.30281287700199755,0.3965117990010185,0.30301906899694586
0.15584883900010027,0.3175674339981924,0.4217391999991378,0.2957846290009911
0.12165821300004609,0.30830479100040975,0.41304630900049233,0.2956676080029865
0.12454141200214508,0.31832238199785934,0.4339833760022884,0.2988937289992464
0.12130684400108294,0.31700101100068423,0.4173508509993553,0.2997426859983534
0.12415714600138017,0.3110603410023032,0.4026774390003993,0.28347233699969365
0.12574877999941236,0.3082053630023438,0.3987404930012417,0.2885847709985683
0.12658415699843317,0.31467867299943464,0.4150884810005664,0.29966281200177036
0.13258229799976107,0.3215595490000851,0.4087627299995802,0.30062266499953694
0.1194886379998934,0.31296080899846856,0.39346611999644665,0.28051031100039836
0.12630183500004932,0.30957741900056135,0.4087953319976805,0.2898614820005605
0.13798960200074362,0.3748064149986021,0.5480587550009659,0.34980266300044605
0.14186418099779985,0.3190560559996811,0.41580021499976283,0.2963873280023108
0.12972315799925127,0.3486326210004336,0.4453282770009537,0.2958497939980589
0.1251699490021565,0.31354807000025176,0.40241910999975516,0.2848925889993552
0.13228931100093178,0.3163047439993534,0.43261397399692214,0.3050856099980592
0.13097924500107183,0.3412150849981117,0.4035197410012188,0.28856897600053344
0.13168929599851253,0.31391610100035905,0.4180039950006176,0.33542784200108144
0.14526974499676726,0.33807440800228505,0.4263039560028119,0.30879727700084914
0.13754365899876575,0.3357109560020035,0.4269166669982951,0.3324756889996934
0.1487847780008451,0.31196529799854034,0.3904944620007882,0.2871847050009819
0.162792997998622,0.31384644599893363,0.43293833500138135,0.3087223780021304
0.12631636100195465,0.31440267299694824,0.405331871999806,0.2854274679993978
0.11434280700268573,0.31289001800178085,0.4056124099988665,0.2802095240003837
0.12026748000062071,0.2970371150004212,0.387493591002567,0.2779149599991797
0.12185147399941343,0.3018229090012028,0.4007736469975498,0.2860979059987585
0.12997394600097323,0.29778186499970616,0.39189258600163157,0.28542873799960944
0.12013840600047843,0.2973715100015397,0.3848124659998575,0.279878182001994
0.11825829600275028,0.29584888799945475,0.3900177809991874,0.28530753100130823
0.11454863800099702,0.29820190600003116,0.38174916899879463,0.2779287049997947
0.11949488100071903,0.2934958309997455,0.38609198599806405,0.27851985700181103
0.11957705800159601,0.30021276099796523,0.3902002889990399,0.2828792299987981
0.13169298900174908,0.2946175889992446,0.3888099030009471,0.28183560099932947
0.11641072500060545,0.3049868169982801,0.38961230299901217,0.27952987200114876
0.11847347599905333,0.2929231090020039,0.39714698500029044,0.31494210999881034
0.13827086499804864,0.31570204599847784,0.4211556520021986,0.3143636620006873
0.12497126400194247,0.3259147850003501,0.4206845599983353,0.2911266709998017
0.12830964100066922,0.3238404689982417,0.3948836349991325,0.2945807659998536
0.11975682900083484,0.3147138289969007,0.4073781270017207,0.28942746599932434
0.12994124300166732,0.29783171500093886,0.3929375519983296,0.2894506079974235
0.11787290899883374,0.30941174699910334,0.40496495999832405,0.28625529700002517
0.15678985200065654,0.29960790400218684,0.3951708260028681,0.28717143399990164
0.11421424599757302,0.3423189060013101,0.53753971200058,0.4109106639989477
0.1566277040001296,0.34938559899819666,0.40886319300261675,0.28481072899739956
0.11994293899988406,0.3023896180020529,0.4096925430021656,0.316742905000865
0.17646296199745848,0.36152900500019314,0.4336425039982714,0.3039012300032482
0.12618205800026772,0.31160006999925827,0.4121241920001921,0.2933002879981359
0.11706062899975223,0.31703167999876314,0.4343748579995008,0.2866295390012965
0.11627862499881303,0.3014073049998842,0.404595223000797,0.28586121699845535
