npn,existential,conditional,question
0.32156475400188356,0.11037076600041473,0.24297985100201913,0.22871718700116617
0.30323364099967876,0.10634738500084495,0.2473631269967882,0.22865363999881083
0.3244268850030494,0.12274323699966772,0.23094550400128355,0.22790036200240138
0.3087286519985355,0.09355077500003972,0.2353607449986157,0.23111960899768746
0.3071250400025747,0.11914998499923968,0.23709517099996447,0.22430307299873675
0.2944521409990557,0.09970101400176645,0.23454477199993562,0.22829899600037606
0.29241859299872885,0.09126439000101527,0.2333802379980625,0.22659014799864963
0.3009911290027958,0.10609079799905885,0.22495804699792643,0.21781512999950792
0.2902993060015433,0.1145432549965335,0.23557323600107338,0.257843753999623
0.3003241500009608,0.09620051800084184,0.23576794800101197,0.23251225399872055
0.3025868269978673,0.09481619199868874,0.23861696500171092,0.22348512100143125
0.29976067499956116,0.09826113000235637,0.2405698789989401,0.22754642500149203
0.2933327749997261,0.10156180199919618,0.22273732800022117,0.21797336600138806
0.285843069999828,0.08826140599921928,0.24272993499835138,0.25496554799974547
0.31151129900172236,0.10241178700016462,0.22950623400174663,0.2212636250005744
0.29480486499960534,0.09254760700059705,0.22355549299754784,0.22143855300237192
0.2906483679980738,0.09233459900133312,0.22430043799977284,0.22724885400020867
0.32758571399972425,0.1199200880000717,0.25476934899779735,0.2635054679994937
0.3135189749991696,0.11618281499977456,0.2532807009993121,0.2370593439991353
0.3094278659991687,0.10038576999795623,0.23653122099858592,0.23889897800108884
0.3371751390004647,0.1076104009989649,0.24622774499948719,0.2265846390000661
0.30871592099720147,0.09750165500008734,0.24481013599870494,0.23644842200155836
0.30315602800328634,0.09017782799855922,0.22996814499856555,0.21477089000109117
0.29373713600216433,0.10969032700086245,0.23400115099866525,0.23064050299944938
0.3281440710015886,0.12442712899792241,0.26187402499999735,0.24618379499952425
0.3187877780001145,0.11420433099920047,0.24447900499944808,0.2240421790011169
0.2957058909996704,0.09851806100050453,0.22834588199839345,0.24460371699751704
0.31088029199963785,0.11183111799982726,0.23134630099957576,0.2267376800009515
0.3117629059997853,0.09863059200142743,0.23476551799831213,0.25435821100109024
0.3447618629979843,0.15124468599969987,0.2527133780022268,0.23215326100034872
0.2939418830028444,0.09783945500021218,0.22669844800111605,0.22062208400166128
0.301308304999111,0.1047877349992632,0.23836316899905796,0.24162508899826207
0.31569226299689035,0.09423682899796404,0.2323878089991922,0.21864714499679394
0.30112799699782045,0.09762146099819802,0.24548458799836226,0.23048056499828817
0.30529185100022005,0.11591817800217541,0.23443092799789156,0.22240632800094318
0.30649554599949624,0.11063750899847946,0.2373690929998702,0.22967043000244303
0.30145279000134906,0.09960460400179727,0.25899118699817336,0.23999405600261525
0.333826809997845,0.0995890749982209,0.2244683349999832,0.21951679100311594
0.29093542699774844,0.08757429199977196,0.22532619199773762,0.21505283000078634
0.2880441939996672,0.09066308600085904,0.22213582300173584,0.22333601599893882
0.28678606200264767,0.09082084799956647,0.2227439320013218,0.21307065099972533
0.2971625579993997,0.10591476700210478,0.24780604300030973,0.2348526089990628
0.30781036999906064,0.09762003400101094,0.23618875900137937,0.22754322299806518
0.29591768300088006,0.11053575400001137,0.2344197050006187,0.22205771500011906
0.2988257450015226,0.09992210700147552,0.22568851100004395,0.21395692300211522
0.28725255799872684,0.0885750570014352,0.2558977020016755,0.2545132380000723
0.31321801600279287,0.09830223999961163,0.2306652049992408,0.21580928299954394
0.2917493500026467,0.0962600749990088,0.23030190099962056,0.228249568001047
0.3046399710001424,0.09325544500097749,0.2339232060003269,0.23944191899863654
0.33918970200102194,0.12071246500272537,0.25516233400048804,0.24326291699981084
0.3564054609996674,0.12049241099884966,0.24826075899909483,0.2448089070021524
0.3282515940009034,0.1106336930024554,0.2492154899991874,0.22751487699861173
0.3051910409994889,0.09517130099993665,0.22741666299771168,0.2184334449993912
0.29276760699940496,0.09157281300213072,0.226447459001065,0.219088752000971
0.2946322460011288,0.08868235100089805,0.22558344299977762,0.21609708100004354
0.29049085899896454,0.09249878099944908,0.2249462859981577,0.21577067299949704
0.3193376540002646,0.09148259200082975,0.22351965599955292,0.21224264999909792
0.2858379290009907,0.08907128099963302,0.2289062579984602,0.21557058799953666
0.2896277430008922,0.10960186000011163,0.2607930699996359,0.255437769999844
0.32582177899894305,0.11801660700075445,0.25940326799900504,0.2834145589986292
0.32963211400056025,0.10115941299955011,0.25820058599856566,0.24157289800132276
0.30636388799757697,0.09841166600017459,0.22731894000025932,0.21753024100326002
0.2936582529982843,0.0935626600003161,0.22535385000082897,0.21299052800168283
0.29043255999931716,0.09605789199849823,0.22104190399841173,0.2122707390008145
0.2880752909986768,0.11727954200250679,0.2439923310012091,0.2315246109974396
0.29896918200029177,0.09667229399929056,0.23079739800232346,0.21947200800059363
0.2879666400003771,0.09221927999897161,0.22685620999982348,0.21774269500019727
0.28986908699880587,0.09492864799904055,0.227962288998242,0.21952458699888666
0.29180012000142597,0.0938045000002603,0.22554559399941354,0.21541707399956067
0.2966932130002533,0.0992231919990445,0.23077859000113676,0.22240865800267784
0.2975905250023061,0.09507671000028495,0.2378865400023642,0.2579366200006916
0.323548040996684,0.09709143999862135,0.26427088499985985,0.2401878470009251
0.3076403409977502,0.0992522779997671,0.23826199500035727,0.22541271199952462
0.31331171700003324,0.10639881000315654,0.25139716700141435,0.23752211299870396
0.32851111399941146,0.09928871399824857,0.23495605499920202,0.22770886800208245
0.3317786610023177,0.096642452001106,0.24903098499999032,0.23319538099894999
0.3392596909980057,0.09731077199830906,0.23760361899985583,0.2205621949979104
